"AverageRateBlockedDefTent__c","AverageRateBlockedDef__c","AverageRateBlockedTent__c","BlockedDefinite__c","BlockedDefTent__c","BlockedProspect__c","BlockedTentative__c","BudgetedRate__c","BudgetedRooms__c","CreatedById","CreatedDate","CurrencyIsoCode","DailyRoomInventory__c","EffectiveDateString__c","EffectiveDate__c","ExternalId__c","ForecastedOccupancy__c","GroupAvailable__c","GuestroomType__c","Id","IsDeleted","IsRunOfHouse__c","LastModifiedById","LastModifiedDate","LastReferencedDate","LastViewedDate","Location__c","MinimumAcceptableRate__c","Name","NIHRMMigrations_ExternalID__c","OccupancyPercentage__c","OutOfService__c","OwnerId","PhysicalRoomInventory__c","PMSOnlyTransient__c","RackRate__c","RecordTypeId","RevenueBlockedDef__c","RevenueBlockedTent__c","RevenueDefTent__c","RoomTypeAvailable__c","SourceSystemExternalId__c","SystemModstamp","TotalAverageRateBlockedDefTent__c","TotalAverageRateBlockedDef__c","TotalAverageRateBlockedTent__c","TotalBlockedDefinite__c","TotalBlockedDefTent__c","TotalBlockedProspect__c","TotalBlockedTentative__c","TotalDailyRoomInventory__c","TotalForecastedOccupancy__c","TotalGroupAvailable__c","TotalGroupCeiling__c","TotalOccupancyPercentage__c","TotalOutOfService__c","TotalPhysicalRoomInventory__c","TotalRevenueBlockedDef__c","TotalRevenueBlockedTent__c","TotalRevenueDefTent__c","TotalRoomTypeAvailable__c","TotalTransientProtected__c","TotalTransientSold__c","TransientProtectedRemaining__c","TransientProtected__c","TransientSold__c","UniqueExternalId__c"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-01","2026-04-01","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN71AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/1/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-02","2026-04-02","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN72AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/2/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-03","2026-04-03","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN73AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/3/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-04","2026-04-04","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN74AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/4/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-05","2026-04-05","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN75AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/5/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-06","2026-04-06","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN76AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/6/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-07","2026-04-07","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN77AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/7/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-08","2026-04-08","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN78AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/8/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-09","2026-04-09","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN79AAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/9/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-10","2026-04-10","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7AAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/10/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-11","2026-04-11","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7BAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/11/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-12","2026-04-12","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7CAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/12/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-13","2026-04-13","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7DAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/13/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-14","2026-04-14","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7EAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/14/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-15","2026-04-15","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7FAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/15/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-16","2026-04-16","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7GAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/16/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-17","2026-04-17","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7HAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/17/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-18","2026-04-18","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7IAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/18/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-19","2026-04-19","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7JAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/19/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-20","2026-04-20","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7KAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/20/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-21","2026-04-21","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7LAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/21/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-22","2026-04-22","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7MAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/22/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-23","2026-04-23","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7NAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/23/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-24","2026-04-24","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7OAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/24/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-25","2026-04-25","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7PAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/25/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-26","2026-04-26","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7QAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/26/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-27","2026-04-27","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7RAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/27/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-28","2026-04-28","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7SAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/28/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-29","2026-04-29","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7TAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/29/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-04-30","2026-04-30","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7UAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 4/30/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-05-01","2026-05-01","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7VAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 5/1/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-05-02","2026-05-02","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7WAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 5/2/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-05-03","2026-05-03","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7XAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 5/3/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-05-04","2026-05-04","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7YAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 5/4/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-05-05","2026-05-05","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7ZAAU","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 5/5/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-05-06","2026-05-06","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7aAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 5/6/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-05-07","2026-05-07","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7bAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 5/7/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-05-08","2026-05-08","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7cAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 5/8/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
"0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","USD","15.0","2026-05-09","2026-05-09","","0.0","15.0","a1Bfh000000uGriEAE","a19fh000001aN7dAAE","false","false","005fh000000Tuy5AAC","2025-07-23T13:17:17.000Z","","","a1Sfh0000007ggrEAA","","Presidential Suite: 5/9/2026","","0.0","","005fh000000Tuy5AAC","15.0","0.0","","012fh0000007pXXAAY","0.0","0.0","0.0","15.0","","2025-07-23T13:17:17.000Z","0.0","0.0","0.0","","0.0","","","0.0","0.0","0.0","0.0","0.0","","","","","0.0","0.0","","","0.0","","0.0",""
